,price,quantity,type
0,99525000,0.0613,0
1,99520000,0.0032,0
2,99515000,0.0001,0
3,99510000,0.0599,0
4,99499000,0.0002,0
5,99496000,0.0092,0
6,99492000,0.0148,0
7,99491000,0.0052,0
8,99490000,0.0492,0
9,99489000,0.0268,0
10,99526000,0.0014,1
11,99559000,0.0562,1
12,99568000,0.0059,1
13,99572000,0.0286,1
14,99573000,0.0608,1
15,99574000,0.0188,1
16,99575000,0.0036,1
17,99578000,0.0658,1
18,99579000,0.0187,1
19,99580000,0.0691,1
