,price,quantity,type
0,99981000,0.04,0
1,99980000,0.0003,0
2,99979000,0.0071,0
3,99972000,0.0254,0
4,99966000,0.0002,0
5,99960000,0.05,0
6,99955000,0.0019,0
7,99951000,0.0998,0
8,99950000,0.0004,0
9,99924000,0.7798,0
10,99994000,0.054,1
11,99995000,0.096,1
12,99996000,0.0011,1
13,99997000,0.4821,1
14,99998000,0.425,1
15,99999000,2.4274,1
16,100000000,18.2556,1
17,100001000,0.4234,1
18,100002000,0.0127,1
19,100003000,0.0291,1
