,price,quantity,type
0,99760000,0.0002,0
1,99756000,0.308,0
2,99754000,0.0121,0
3,99752000,0.0569,0
4,99745000,0.001,0
5,99737000,1.3101,0
6,99731000,0.0013,0
7,99730000,0.308,0
8,99728000,0.0092,0
9,99719000,0.0004,0
10,99774000,0.0001,1
11,99775000,0.0094,1
12,99777000,0.0173,1
13,99778000,0.0011,1
14,99779000,0.0009,1
15,99780000,0.0285,1
16,99781000,0.0001,1
17,99782000,0.0005,1
18,99783000,0.0003,1
19,99784000,0.0001,1
