,price,quantity,type
0,99360000,0.4773,0
1,99353000,0.0017,0
2,99350000,0.0032,0
3,99347000,0.0459,0
4,99343000,0.0008,0
5,99340000,0.0103,0
6,99338000,0.0189,0
7,99337000,0.2348,0
8,99335000,0.0113,0
9,99333000,0.01,0
10,99362000,0.0018,1
11,99372000,0.0037,1
12,99380000,0.0632,1
13,99383000,0.0057,1
14,99386000,0.5159,1
15,99391000,0.01,1
16,99392000,0.0007,1
17,99393000,0.0022,1
18,99394000,0.0216,1
19,99396000,0.0099,1
