,price,quantity,type
0,99984000,0.001,0
1,99983000,0.0053,0
2,99982000,0.0111,0
3,99977000,0.0089,0
4,99971000,0.0109,0
5,99959000,0.0567,0
6,99957000,0.0241,0
7,99955000,0.009,0
8,99954000,0.0657,0
9,99953000,0.0303,0
10,99989000,0.0076,1
11,99990000,0.5164,1
12,99991000,0.0102,1
13,99992000,0.0253,1
14,99993000,0.0209,1
15,99994000,0.003,1
16,99995000,0.0,1
17,99996000,0.5861,1
18,99997000,0.5938,1
19,99998000,0.9194,1
