,price,quantity,type
0,99541000,1.9057,0
1,99540000,11.9402,0
2,99539000,0.0049,0
3,99538000,0.0006,0
4,99535000,0.009,0
5,99534000,0.0047,0
6,99531000,0.0001,0
7,99527000,0.0292,0
8,99521000,0.0001,0
9,99520000,0.0005,0
10,99545000,0.0479,1
11,99605000,0.0567,1
12,99607000,0.0252,1
13,99611000,0.0068,1
14,99612000,0.1312,1
15,99613000,0.0217,1
16,99617000,0.0861,1
17,99618000,0.0002,1
18,99620000,0.0102,1
19,99621000,0.0167,1
