,price,quantity,type
0,99541000,0.9979,0
1,99540000,0.0017,0
2,99539000,0.0049,0
3,99538000,0.0006,0
4,99535000,0.0643,0
5,99534000,0.0047,0
6,99531000,0.0002,0
7,99527000,0.0001,0
8,99520000,0.0005,0
9,99513000,0.057,0
10,99584000,0.002,1
11,99585000,0.0002,1
12,99589000,0.0217,1
13,99596000,0.0624,1
14,99598000,0.0109,1
15,99601000,0.009,1
16,99604000,0.0098,1
17,99606000,0.0094,1
18,99614000,0.1212,1
19,99615000,0.0332,1
