,price,quantity,type
0,99547000,0.0239,0
1,99546000,0.0304,0
2,99539000,0.001,0
3,99521000,0.0001,0
4,99500000,0.1026,0
5,99499000,0.1005,0
6,99497000,0.013,0
7,99495000,0.0002,0
8,99471000,0.2,0
9,99466000,0.308,0
10,99554000,0.0002,1
11,99559000,0.0001,1
12,99560000,0.0001,1
13,99561000,0.0002,1
14,99562000,0.0001,1
15,99569000,0.001,1
16,99570000,0.0001,1
17,99575000,0.0014,1
18,99578000,0.002,1
19,99580000,0.4461,1
