,price,quantity,type
0,100126000,0.001,0
1,100125000,0.0031,0
2,100124000,0.0001,0
3,100112000,0.0047,0
4,100111000,0.0095,0
5,100110000,0.1149,0
6,100108000,0.029,0
7,100104000,0.0384,0
8,100100000,0.1081,0
9,100099000,0.0115,0
10,100130000,0.0019,1
11,100131000,0.0025,1
12,100140000,0.0505,1
13,100146000,0.0015,1
14,100148000,0.0005,1
15,100149000,2.4116,1
16,100150000,0.0851,1
17,100157000,0.0633,1
18,100158000,0.0014,1
19,100160000,0.0501,1
