,price,quantity,type
0,99431000,0.0001,0
1,99420000,0.0001,0
2,99419000,0.0593,0
3,99413000,0.403,0
4,99410000,0.0011,0
5,99409000,0.0086,0
6,99408000,0.013,0
7,99400000,0.1092,0
8,99398000,0.0085,0
9,99397000,0.0,0
10,99433000,0.0116,1
11,99464000,0.3384,1
12,99484000,0.06,1
13,99486000,0.0117,1
14,99487000,0.0028,1
15,99491000,0.0001,1
16,99492000,0.0099,1
17,99496000,0.0001,1
18,99497000,0.0001,1
19,99498000,0.0002,1
