,price,quantity,type
0,99561000,0.0644,0
1,99560000,0.0001,0
2,99551000,0.119,0
3,99550000,0.0732,0
4,99546000,0.0006,0
5,99540000,0.0001,0
6,99537000,0.0052,0
7,99536000,0.0241,0
8,99533000,0.0111,0
9,99529000,0.0001,0
10,99575000,0.0262,1
11,99626000,0.0003,1
12,99642000,0.002,1
13,99643000,0.005,1
14,99653000,0.1004,1
15,99659000,0.0778,1
16,99660000,0.0581,1
17,99676000,0.308,1
18,99690000,0.065,1
19,99695000,0.0546,1
