,price,quantity,type
0,99710000,0.01,0
1,99709000,0.7289,0
2,99700000,0.0576,0
3,99692000,0.0553,0
4,99690000,0.1002,0
5,99684000,0.291,0
6,99673000,0.001,0
7,99666000,0.001,0
8,99665000,0.003,0
9,99663000,0.2911,0
10,99730000,0.9536,1
11,99739000,0.002,1
12,99740000,0.0539,1
13,99745000,0.0201,1
14,99750000,0.0602,1
15,99751000,0.0014,1
16,99758000,0.0598,1
17,99760000,0.0503,1
18,99762000,0.0002,1
19,99770000,0.0503,1
