,price,quantity,type
0,99293000,0.009,0
1,99290000,0.0082,0
2,99285000,0.0011,0
3,99284000,0.0227,0
4,99283000,0.3082,0
5,99281000,0.0301,0
6,99280000,0.0257,0
7,99276000,0.0083,0
8,99275000,0.01,0
9,99274000,0.0788,0
10,99301000,0.0022,1
11,99302000,2.0851,1
12,99304000,0.0001,1
13,99323000,0.0277,1
14,99324000,0.0142,1
15,99327000,0.0062,1
16,99328000,0.0002,1
17,99338000,0.0574,1
18,99345000,0.001,1
19,99350000,0.0961,1
