,price,quantity,type
0,99538000,0.0108,0
1,99537000,0.0178,0
2,99536000,0.0564,0
3,99534000,0.0217,0
4,99532000,0.0108,0
5,99530000,0.0068,0
6,99508000,0.0293,0
7,99507000,0.0001,0
8,99505000,0.0639,0
9,99483000,0.0586,0
10,99540000,0.0862,1
11,99544000,0.0013,1
12,99550000,0.0101,1
13,99553000,0.0002,1
14,99554000,0.0002,1
15,99555000,0.0773,1
16,99559000,0.0002,1
17,99560000,0.0001,1
18,99563000,0.0004,1
19,99565000,0.0172,1
