,price,quantity,type
0,99338000,0.0007,0
1,99337000,0.0638,0
2,99336000,0.0858,0
3,99335000,0.9978,0
4,99334000,0.0082,0
5,99323000,0.0643,0
6,99312000,0.0002,0
7,99311000,0.0002,0
8,99310000,0.0003,0
9,99309000,0.0016,0
10,99358000,1.0,1
11,99360000,0.092,1
12,99361000,0.0014,1
13,99364000,0.0001,1
14,99369000,0.0089,1
15,99370000,0.0002,1
16,99374000,0.0001,1
17,99378000,0.1,1
18,99380000,0.09,1
19,99381000,0.0002,1
