,price,quantity,type
0,99366000,0.0521,0
1,99363000,0.001,0
2,99360000,0.0125,0
3,99353000,0.0848,0
4,99352000,0.0009,0
5,99348000,0.0062,0
6,99346000,0.0002,0
7,99332000,0.0335,0
8,99331000,0.0566,0
9,99320000,0.0125,0
10,99369000,0.0067,1
11,99370000,0.0021,1
12,99380000,0.0001,1
13,99384000,0.003,1
14,99395000,0.0405,1
15,99396000,0.0001,1
16,99398000,0.0013,1
17,99400000,0.0288,1
18,99401000,0.0034,1
19,99403000,0.0001,1
