,price,quantity,type
0,99404000,0.0001,0
1,99402000,0.0128,0
2,99401000,0.0044,0
3,99400000,0.023,0
4,99383000,0.0004,0
5,99382000,0.0002,0
6,99380000,0.0001,0
7,99375000,0.0571,0
8,99373000,0.0002,0
9,99372000,0.0216,0
10,99409000,0.0132,1
11,99432000,0.0613,1
12,99440000,0.0197,1
13,99441000,0.0051,1
14,99451000,0.0001,1
15,99452000,0.1026,1
16,99453000,0.0546,1
17,99458000,0.1133,1
18,99461000,0.0002,1
19,99462000,0.0002,1
