,price,quantity,type
0,99500000,0.5594,0
1,99498000,0.0001,0
2,99491000,0.0025,0
3,99488000,0.0001,0
4,99486000,0.0618,0
5,99484000,0.0048,0
6,99482000,0.0397,0
7,99480000,0.0277,0
8,99477000,0.0002,0
9,99476000,0.0702,0
10,99525000,0.0129,1
11,99526000,0.14,1
12,99527000,0.0026,1
13,99528000,0.0105,1
14,99532000,0.263,1
15,99545000,0.0041,1
16,99547000,0.308,1
17,99552000,0.0618,1
18,99574000,0.0539,1
19,99581000,0.0129,1
