,price,quantity,type
0,99479000,0.0005,0
1,99429000,0.086,0
2,99428000,0.0308,0
3,99427000,0.0006,0
4,99425000,0.0608,0
5,99414000,0.0002,0
6,99413000,0.0002,0
7,99412000,0.0151,0
8,99411000,0.0195,0
9,99410000,0.0125,0
10,99481000,0.0565,1
11,99493000,0.0052,1
12,99496000,0.0258,1
13,99497000,0.0663,1
14,99498000,0.0141,1
15,99499000,0.0467,1
16,99500000,0.2622,1
17,99502000,0.0589,1
18,99506000,0.0001,1
19,99509000,0.0417,1
