,price,quantity,type
0,99600000,0.0011,0
1,99592000,0.0012,0
2,99588000,0.0573,0
3,99586000,0.0888,0
4,99585000,0.0148,0
5,99581000,0.02,0
6,99579000,0.0318,0
7,99567000,0.308,0
8,99566000,0.0602,0
9,99546000,0.0006,0
10,99647000,0.057,1
11,99648000,0.0046,1
12,99651000,0.0775,1
13,99660000,0.0123,1
14,99666000,0.0253,1
15,99668000,0.0813,1
16,99669000,0.0188,1
17,99670000,0.0237,1
18,99671000,0.0143,1
19,99672000,0.0345,1
