,price,quantity,type
0,99432000,0.231,0
1,99431000,0.619,0
2,99429000,0.1742,0
3,99428000,0.4921,0
4,99427000,0.0021,0
5,99426000,0.6128,0
6,99424000,0.5575,0
7,99423000,0.1045,0
8,99422000,0.0001,0
9,99421000,0.0302,0
10,99440000,0.0081,1
11,99441000,0.0224,1
12,99443000,0.0112,1
13,99444000,0.005,1
14,99449000,0.0003,1
15,99451000,0.0213,1
16,99456000,0.0381,1
17,99470000,0.0001,1
18,99480000,0.0178,1
19,99481000,0.0068,1
