,price,quantity,type
0,99540000,0.0391,0
1,99539000,0.7783,0
2,99506000,0.0626,0
3,99501000,0.0003,0
4,99500000,0.0001,0
5,99490000,0.0334,0
6,99489000,0.0001,0
7,99487000,0.0031,0
8,99484000,0.1166,0
9,99481000,0.0001,0
10,99541000,0.0001,1
11,99548000,0.0385,1
12,99549000,0.9294,1
13,99550000,0.1975,1
14,99551000,0.3592,1
15,99557000,0.0003,1
16,99561000,0.0594,1
17,99562000,0.0001,1
18,99581000,0.0001,1
19,99583000,0.0675,1
