,price,quantity,type
0,99650000,0.1485,0
1,99597000,0.0324,0
2,99596000,0.0589,0
3,99591000,0.0717,0
4,99588000,0.0408,0
5,99586000,0.0324,0
6,99584000,0.0362,0
7,99583000,0.0212,0
8,99582000,0.0539,0
9,99581000,0.0256,0
10,99651000,0.0002,1
11,99657000,0.0639,1
12,99660000,0.0303,1
13,99670000,0.0302,1
14,99671000,0.0055,1
15,99679000,0.0102,1
16,99680000,0.0302,1
17,99681000,0.0192,1
18,99683000,0.0676,1
19,99685000,0.0414,1
