,price,quantity,type
0,99994000,0.001,0
1,99993000,0.021,0
2,99960000,0.08,0
3,99953000,0.0603,0
4,99937000,0.1201,0
5,99936000,0.0251,0
6,99935000,0.0002,0
7,99933000,0.0002,0
8,99932000,0.0796,0
9,99929000,0.01,0
10,99996000,0.0297,1
11,99997000,0.0938,1
12,99998000,0.4194,1
13,99999000,2.4072,1
14,100000000,17.2856,1
15,100001000,0.4235,1
16,100002000,0.0128,1
17,100003000,0.0292,1
18,100004000,0.0119,1
19,100005000,0.0543,1
