,price,quantity,type
0,99437000,0.0758,0
1,99436000,0.001,0
2,99434000,0.0518,0
3,99431000,0.0562,0
4,99418000,0.0001,0
5,99410000,0.0647,0
6,99393000,0.001,0
7,99391000,0.1257,0
8,99390000,0.1004,0
9,99379000,0.0001,0
10,99480000,0.1235,1
11,99481000,0.1441,1
12,99486000,0.064,1
13,99490000,0.1876,1
14,99495000,0.054,1
15,99500000,0.0002,1
16,99504000,0.0113,1
17,99508000,0.0874,1
18,99510000,0.0558,1
19,99511000,0.3204,1
