,price,quantity,type
0,99480000,0.026,0
1,99476000,0.0704,0
2,99475000,0.01,0
3,99474000,0.0193,0
4,99473000,0.0412,0
5,99470000,0.01,0
6,99468000,0.0015,0
7,99465000,0.0001,0
8,99462000,0.0584,0
9,99461000,0.0063,0
10,99498000,0.0073,1
11,99499000,0.002,1
12,99500000,0.0591,1
13,99504000,0.0198,1
14,99506000,0.3256,1
15,99507000,0.0834,1
16,99510000,0.0128,1
17,99511000,0.0002,1
18,99512000,0.0001,1
19,99532000,0.0002,1
