,price,quantity,type
0,99283000,0.009,0
1,99241000,0.0001,0
2,99238000,0.0502,0
3,99231000,0.0001,0
4,99230000,0.0839,0
5,99229000,0.4164,0
6,99228000,0.0006,0
7,99221000,0.0001,0
8,99216000,0.001,0
9,99211000,0.0002,0
10,99285000,0.0707,1
11,99286000,0.0002,1
12,99287000,0.0002,1
13,99294000,0.0,1
14,99297000,0.2657,1
15,99298000,0.9852,1
16,99300000,0.0252,1
17,99302000,1.0492,1
18,99304000,0.0001,1
19,99313000,0.0344,1
