,price,quantity,type
0,99339000,0.1204,0
1,99335000,0.0002,0
2,99330000,0.1016,0
3,99329000,0.0213,0
4,99328000,0.0196,0
5,99327000,0.0016,0
6,99326000,0.01,0
7,99325000,0.0343,0
8,99324000,0.0217,0
9,99323000,0.0139,0
10,99378000,0.0034,1
11,99379000,0.1113,1
12,99380000,0.3705,1
13,99381000,0.07,1
14,99390000,0.0017,1
15,99398000,0.0002,1
16,99400000,0.0107,1
17,99401000,0.0122,1
18,99403000,0.0165,1
19,99404000,0.0002,1
