,price,quantity,type
0,99301000,0.9391,0
1,99300000,12.1597,0
2,99299000,0.0526,0
3,99298000,0.0031,0
4,99295000,0.0001,0
5,99291000,0.0103,0
6,99290000,0.0136,0
7,99289000,0.02,0
8,99286000,0.0207,0
9,99285000,0.0123,0
10,99304000,0.5923,1
11,99334000,0.1006,1
12,99340000,0.003,1
13,99347000,0.459,1
14,99362000,0.0002,1
15,99370000,0.0008,1
16,99371000,0.459,1
17,99374000,0.0002,1
18,99380000,0.6292,1
19,99382000,0.614,1
