,price,quantity,type
0,99445000,0.001,0
1,99444000,0.001,0
2,99443000,0.0013,0
3,99435000,0.0007,0
4,99426000,0.0103,0
5,99401000,0.1965,0
6,99400000,0.1769,0
7,99396000,0.044,0
8,99395000,0.0177,0
9,99392000,0.0408,0
10,99447000,0.0741,1
11,99448000,0.0045,1
12,99450000,0.1003,1
13,99452000,0.4122,1
14,99464000,0.0618,1
15,99465000,0.308,1
16,99482000,0.0052,1
17,99487000,0.0549,1
18,99497000,0.0002,1
19,99500000,0.0002,1
