,price,quantity,type
0,99927000,0.0003,0
1,99924000,0.0546,0
2,99922000,0.0652,0
3,99920000,0.2002,0
4,99919000,0.6686,0
5,99918000,0.0301,0
6,99901000,0.0014,0
7,99900000,0.5296,0
8,99897000,0.0011,0
9,99896000,0.0015,0
10,99998000,0.002,1
11,100007000,0.13,1
12,100008000,0.0595,1
13,100010000,0.1002,1
14,100011000,0.0262,1
15,100014000,0.0002,1
16,100015000,0.0624,1
17,100030000,0.0006,1
18,100040000,0.2911,1
19,100041000,0.0002,1
