,price,quantity,type
0,99560000,0.0414,0
1,99550000,0.0001,0
2,99544000,0.308,0
3,99519000,0.308,0
4,99517000,0.0002,0
5,99515000,0.0291,0
6,99513000,0.1003,0
7,99505000,0.0395,0
8,99502000,0.01,0
9,99500000,0.0001,0
10,99569000,0.0018,1
11,99574000,0.2364,1
12,99580000,0.0458,1
13,99582000,0.0001,1
14,99588000,0.023,1
15,99590000,0.1005,1
16,99593000,0.0106,1
17,99596000,0.0611,1
18,99600000,0.283,1
19,99601000,0.0015,1
