,price,quantity,type
0,99639000,0.005,0
1,99638000,0.0001,0
2,99632000,0.0002,0
3,99629000,0.046,0
4,99628000,0.0175,0
5,99623000,0.1021,0
6,99622000,0.0001,0
7,99619000,0.0173,0
8,99618000,0.0068,0
9,99616000,0.0186,0
10,99649000,0.0418,1
11,99652000,0.0088,1
12,99653000,1.0008,1
13,99655000,0.0117,1
14,99657000,0.0001,1
15,99660000,0.0001,1
16,99661000,0.0201,1
17,99670000,0.0002,1
18,99671000,0.0018,1
19,99675000,0.0001,1
